1,2,3,4,5,6,7
152 EVLER MAHALLESİNDE 4 ADET 3+1 DAİRELİ KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),440.0,4.600.000 TL,
OSMANGAZİ ÇANCILAR CADDESİNDE SATILIK İŞ HANI,5,5 +,Doğalgaz (Merkezi),1.5,93.000.000 TL,
VAKIF KÖYDE MÜSTAKİL 3 KATLI BİNA,3,1,Doğalgaz (Kombi),370.0,8.250.000 TL,
Satılık müstakil uygun bina,4,4,Doğalgaz (Kombi),90.0,7.250.000 TL,
Vizyon Gayrimenkul ~ İnegöl Merkez'de Acil Satılık Müstakil Ev,2,1,Doğalgaz (Kombi),175.0,3.500.000 TL,
RW UYGARDAN FETHİYE MAHALLESİNDE SATILIK BİNA,3,1,Doğalgaz (Kombi),460.0,5.500.000 TL,
RW ADA'DAN KÜPLÜPINAR MAH. 4 KATLI KARGİR KELEPİR SATILIK BİNA,4,1,Doğalgaz (Kombi),100.0,5.500.000 TL,
MURADİYE YAHŞİBEY MAH .SATILIK 2 KATLI MÜSTAKİL EV + 63 M2 ARSA,2,1,Soba,130.0,1.535.000 TL,
VİRA GAYRİMENKUL TARİHİ MİRASIMIZ CUMALIKIZIK'TA KÖY EVİ,2,2,Soba,622.0,6.000.000 TL,
YILDIRIM MAHALLESİNDE KOMPLE SATILIK 5 KATLI BİNA,5,1,Doğalgaz (Kombi),450.0,6.150.000 TL,
DİALOG MASTER BEŞEVLER MÜLKİYETLİ 6 DAİRE 1 DÜKKAN KOMPLE BİNA,5,2,Doğalgaz (Kombi),750.0,28.400.000 TL,
BODUR EMLAKTAN VAKIFKÖYDE SATILIK BİNA İŞYERİ VE KONUT,1,1,Yok,120.0,1.730.000 TL,
SAHİBİNDEN SATILIK KÖŞE MÜSTAKİL BİNA,3,1,Doğalgaz (Kombi),115.0,5.100.000 TL,
HÜRRİYET PAZAR YERİNDE KÖŞE BİNA,3,1,Doğalgaz (Kombi),123.0,18.000.000 TL,
ÖZGÜR ÇAKMAK GAYRİMENKUL'DEN FSM BULVARINDA TİCARİ İMARLI BİNA,2,1,Doğalgaz (Kombi),103.0,3.390.000 TL,
TELESKOP'TAN OSMANGAZİ ALEMDAR'DA SATILIK 300 M2 KOMPLE BİNA,2,1,Doğalgaz (Kombi),300.0,2.680.000 TL,
!!!ACİL SATILIK!!!ORTABAĞLAR MAHALLESİNDE SATILIK KOMPLE BİNA,4,1,Doğalgaz (Kombi),100.0,4.200.000 TL,
KARLIDAĞ CADDE ÜSTÜ SAHİBİNDEN BİNA,4,1,Doğalgaz (Kombi),290.0,17.000.000 TL,
FAVORİ'DEN OSMANGAZİ KÜRLÜPINAR MAH.3 KATLI KARGİR BİNA,3,1,Doğalgaz Sobası,300.0,3.500.000 TL,
FAVORİ'DEN YILDIRIM DAVUTKADI MAH.4 KATLI KARGİR BİNA,4,1,Doğalgaz Sobası,400.0,3.500.000 TL,
EMEK FATIH SULTAN MEHMET MAHALLESİNDE 4 KATLI MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),120.0,5.300.000 TL,
MUDANYA HALİTPAŞA'DA MÜSTAKİL BİNA,3,1,Soba,96.0,2.100.000 TL,
Kültür mahallesi nde mükemmel konumda dört katlı müstakil bina,4,1,Doğalgaz (Kombi),128.0,14.000.000 TL,
DİALOGTAN DAN KEMALPAŞA MAHALLESİNDE SATILIK KOMPLE BİNA,3,2,Doğalgaz (Kombi),90.0,8.450.000 TL,
KRİSTAL DEHA ' MİLLET MAHALLESİ 4 KATLI SATILIK MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),100.0,5.500.000 TL,
"GÜVEN EMLAK'TAN SATILIK BAĞLARBAŞINDA 3,5 KATLI ÇİFT CEPHE BİNA",4,1,Doğalgaz (Kombi),450.0,3.600.000 TL,
VATAN DA 181 M2 TABAN ALAN SATILIK BİNA,3,1,Doğalgaz (Kombi),165.0,6.200.000 TL,
BURSA NİLÜFER GÖRKOOP'TA SATILIK TRİPLEKS VİLLA,4,1,Doğalgaz (Kombi),190.0,5.449.000 TL,
KOĞUKÇINAR ANA CADDEYE CEPHE KİRA GETİRİLİ KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),100.0,9.750.000 TL,
DİALOGDAN KUMSAZ DA SATILIK 3 KATLI BİNA,3,1,Yok,220.0,3.600.000 TL,
SETBASINDA NAMAZGAH CADDE ÜZERİNDE 5 KATLI İMARLI BİNA KİRACILI,3,2,Doğalgaz (Kombi),110.0,10.750.000 TL,
BURSA OSMANGAZİ GÜLBAHÇEDE KELEPİR SATILIK BİNA,3,2,Doğalgaz (Kombi),150.0,4.250.000 TL,
DİALOG CONCEPT - PİREMİR MAH. 5 DAİRE 4 KAT KAYITLI SATILIK BİNA,4,1,Doğalgaz (Kombi),570.0,3.100.000 TL,
ŞÜKRANİYE'DE 4 DAİRELİ SATILIK APARTMAN,3,1,Doğalgaz (Kombi),290.0,5.250.000 TL,
"ONG PLUS,TAN YEŞİLYAYLA MALTEPE MAH 2 KATLI MUSTAKİL BİNA",2,1,Doğalgaz (Kombi),125.0,2.800.000 TL,
ACİL FİYAT DÜŞTÜ DİALOG BEST'TEN ÇİRİŞHANEDE SATILIK MÜSTAKİL EV,1,1,Doğalgaz (Kombi),105.0,1.350.000 TL,
sahibinden acil satılık,3,1,Doğalgaz (Kombi),165.0,6.500.000 TL,
BURSA YILDIRIM SIRACEVİZLERDE DORT KATLI TERASLI HER KAT KOMBİLİ,4,1,Doğalgaz (Kombi),100.0,3.750.000 TL,
İNVESTOWNDAN YILDIRIM ZÜMRÜTEVLERDE 5 KATLI KOMPLE APARTMAN,5,1,Doğalgaz (Kombi),500.0,2.650.000 TL,
KAYAPA MH. SATILIK 4 KATLI 4 DUDLEX DAİRELİ BİNA,4,1,Doğalgaz (Kombi),220.0,20.000.000 TL,
,,,,,,
Merkeze 5 dk Uzaklıkta Çok Uygun Geniş Yok Doğalgaz (Kombi) Bina,2,1,Doğalgaz (Kombi),110.0,20.000.000 TL,
Eski Belediye meydanında Beylik Han Önü Satılık Köşe Dükkan,1,1,Doğalgaz (Kombi),45.0,4.750.000 TL,
DİALOG TAN GAYRİMENKUL'DEN SATILIK KOMPLE BİNA,5,1,Doğalgaz (Kombi),120.0,14.150.000 TL,
İPEKYAYLA'DA BURSA MANZARALI MÜSTAKİL BİNA,2,1,Soba,311.0,3.700.000 TL,
BURSA ÇEKİRGE ÇAMLI TARLA SATILIK TEK KATLI MÜSTAKİL,1,1,Doğalgaz Sobası,400.0,3.000.000 TL,
FATİH MAHALLESİNDE SATILIK ARAKAT DAİRE,3,2,Doğalgaz (Kombi),125.0,1.850.000 TL,
DERMU GAYRİMENKUL'DEN SATILIK 2 KATLI BİNA,2,1,Doğalgaz (Kombi),120.0,3.150.000 TL,
ORHANGAZİ MERKEZDE SATILIK arsa,4,2,Doğalgaz (Kombi),220.0,10.250.000 TL,
Resmi ve projeli ruhsatlı ev,1,1,Doğalgaz (Kombi),80.0,5.000.000 TL,
SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),98.0,7.750.000 TL,
Yiğitler Merkezde Ticari Dükkan+ 2 Daire,3,3,Doğalgaz (Kombi),150.0,6.500.000 TL,
ANIL KONU'DAN GÖRÜKLEDE SATILIK K.MÜLKİYETLİ KİRA GETİRİLİ BİNA,4,5 +,Doğalgaz (Kombi),750.0,45.000.000 TL,
AFACAN GAYRİMENKULDEN MEHMET AKİFTE SATILIK KOMPLE BİNA,3,1,Doğalgaz Sobası,120.0,5.800.000 TL,
ALİPAŞA'DA 3 KATLI BAHÇELİ KOMPLE SATILIK BİNA,3,1,Doğalgaz (Kombi),320.0,5.600.000 TL,
RW ERTEN'DEN OSMANGAZİ ÇEKİRGE CD'DE DEĞERLİ KOMPLE SATILIK BİNA,7,2,Doğalgaz (Kombi),400.0,75.000.000 TL,
YUNUSELİNDE UYGUN 3KATLİ BİNA,3,3,Doğalgaz (Kombi),120.0,2.800.000 TL,
İZNİK MERKEZDE PROJESİ ONAYLI 1. SINIF TARİHİ ESER KOMPLE BİNA,3,1,Yok,106.0,9.000.000 TL,
BURSA / OSMANGAZİ / YENİ KARAMAN'DA SATILIK BİNA,3,1,Doğalgaz (Kombi),848.0,30.000.000 TL,
TT'DEN MALİYET FİYATINA HAZIR CADDE ÜZERİ RUHSATLI SATILIK BİNA,3,1,Doğalgaz (Kombi),170.0,6.500.000 TL,
Satılık Bina,5,1,Doğalgaz (Kombi),369.0,45.000.000 TL,
Bursa Osmangazi Tophane de 2+1 iki daire mevcut 80m2 bahçeli,2,1,Soba,130.0,3.150.000 TL,
"GÖKALP ERSOY'DAN ZAFER'DE KOMPLE SATILIK SIFIR 3,5 KATLI BİNA",3,1,Doğalgaz (Kombi),120.0,8.500.000 TL,
1 DAİRE FİYATINA 3 KATLI KOMPLE BİNA,3,1,Soba,200.0,2.100.000 TL,
RW ERTEN GAYRİMENKUL DEN MUDANYA KUMYAKA DA SATILIK BİNA,2,1,Kalorifer,127.0,4.950.000 TL,
NİLÜFER YOLÇATIDA 4 KATLI FIRSAT MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),160.0,6.000.000 TL,
DIALOG MASTER SOĞANLI MAH SATILIK KOMPLE BİNA,5,2,Doğalgaz (Kombi),1.276,19.500.000 TL,
DUAÇINARINDA SATILIK BİNA,2,1,Doğalgaz (Kombi),242.0,7.200.000 TL,
Arsa-Tarla ile Takasa uygun 3 Katlı Komple Satılık Bina,3,1,Doğalgaz (Kombi),300.0,4.500.000 TL,
Bursa PirEmir de 4 katlı 3 daire 1 Dükkan Satılık Bina,4,1,Doğalgaz (Kombi),160.0,6.100.000 TL,
EMLAK PARK 16 DAN YILDIRIM PİREMİR DE SATILIK 3 KATLI BİNA,3,1,Doğalgaz Sobası,166.0,2.990.000 TL,
Yenibağların Dibi Manzaralı Bahçeli Satılık 4 Katlı Resmi Bina,4,1,Doğalgaz (Kombi),520.0,6.250.000 TL,
HAMİTLER MAHALLESİNDE KOMPLE SATILIK BİNA 3 DAİRE 2 DÜKKAN,3,1,Doğalgaz (Kombi),110.0,4.400.000 TL,
R.K DAN OSMANGAZİ MAKSEM İBRAHİM PAŞA MAH KOMPLE SATILIK BİNA,4,1,Doğalgaz (Merkezi),140.0,5.750.000 TL,
2 ADET MESKENLİ SATILIK MÜSTAKİL EV KOMPLE BİNA+ARSA,3,1,Doğalgaz Sobası,175.0,2.750.000 TL,
DEĞİRMENLİKIZIK'TA 4 DAİRE KOMPLE BİNA,4,1,Doğalgaz (Kombi),124.0,5.350.000 TL,
FIRSAT Yeşilyaylada 3 katlı müstakil bina,3,1,Doğalgaz Sobası,90.0,2.150.000 TL,
5 katlı satılık apartman,5,1,Doğalgaz Sobası,125.0,4.300.000 TL,
Çarşamba pazarı osmangazi metro istasyonu 30sn uzaklıkta,6,2,Doğalgaz (Kombi),90.0,2.000.000 TL,
AKTAŞ'TAN SATILIK BİNA HASTANE VE METROYA YAKIN,3,1,Doğalgaz (Kombi),90.0,3.000.000 TL,
HÜRRİYET İSTİKLAL MAH SATILIK BİNA,2,1,Doğalgaz (Kombi),110.0,3.730.000 TL,
DİALOG SKALA KROS TEAM'DEN YUNUSELİ DE SATILIK İKİ KATLI BİNA,2,1,Doğalgaz (Kombi),110.0,5.400.000 TL,
ÖZGÜR ÇAKMAK GAYRİMENKUL'DEN ÇAMLICA'DA SATILIK LÜKS BİNA,3,1,Doğalgaz (Kombi),789.0,47.000.000 TL,
FARUK KAYRAK'TAN ALTIPARMAK CADDE ÜZERİ ÇOK KIYMETLİ MAĞAZA,4,1,Klima,240.0,25.000.000 TL,
GÜRCAN'DAN SETBAŞI KAFELER SOKAĞINDA SATILIK 2 KATLI BİNA,2,1,Doğalgaz (Kombi),190.0,4.250.000 TL,
HİSAR DA SATILIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),153.0,3.750.000 TL,
AYBİR EMLAKTAN SATILIK,3,1,Soba,132.0,4.600.000 TL,
HEYKEL HOCAALİZADE DE SATILIK MÜSTAKİL EV,3,1,Doğalgaz (Kombi),95.0,4.200.000 TL,
GÜRCAN EMLAKTAN TELEFERİKTE KOMPLE SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),781.0,15.300.000 TL,
AKPINAR KARŞISI SATILIK 3 KATLI MÜSTAKİL BİNA SÜPER MANZARALI,3,1,Doğalgaz (Kombi),117.0,4.300.000 TL,
çeltik mah..381m2bahçeli villacami arkası fi 4.milyontl,1,1,Doğalgaz (Kombi),80.0,4.000.000 TL,
YILDIRIM ŞÜKRANİYEDE ÜÇ KATLI MASRAFSIZ 3 ADET 3+1 SATILIK BİNA,3,1,Doğalgaz (Kombi),360.0,4.600.000 TL,
,,,,,,
OSMANGAZİ KOĞUKÇINAR MH. ANA CADDE ÜSTÜ SATILIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),142.0,4.500.000 TL,
TURYAP GALA'DAN SATILIK BİNA VE ARSASI,3,2,Soba,375.0,3.300.000 TL,
Satılık bina,3,1,Doğalgaz (Kombi),70.0,4.750.000 TL,
BURSA YILDIRIM ORTABAĞLAR MAH. KAT MÜLKİYETLİ SATILIK BİNA,3,1,Doğalgaz (Kombi),105.0,5.000.000 TL,
REMAX BEYAZ VİŞNE TİCARET BÖLGESİNDE SANAYİ İMARLI 3 KATLI BİNA,3,1,Doğalgaz (Kombi),470.0,7.500.000 TL,
"EMEK MAHALLESİNDE KAT MÜLKİYETLİ, RUHSATLI 4 KATLI BİNA",4,1,Doğalgaz (Kombi),410.0,12.600.000 TL,
BURSA GÜNEŞTEPE CADDE ÜZERİ MANZARALI ÖNÜ AÇIK KOMPLE BİNA,3,1,Doğalgaz (Kombi),165.0,6.350.000 TL,
BURSA OSMANGAZİ ZAFER MAHALLESİ SATILIK KOMPLE BİNA,4,2,Doğalgaz (Kombi),800.0,14.100.000 TL,
Mi DEN BURSA OSMANGAZİ KEMERÇEŞME MH SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),95.0,2.550.000 TL,
EGEMEN GRUPTAN SATILIK LÜKS BİNA,5,1,Doğalgaz (Kombi),237.0,14.750.000 TL,
sahibinden satılık bina,3,1,Doğalgaz (Kombi),480.0,9.000.000 TL,
SATILIK BİNA ANA CADDE ÜZERİ DAİRELER VE DÜKKANLAR,7,2,Doğalgaz (Kombi),1.6,21.900.000 TL,
VİZYON16'DAN ŞİRİNEVLER CADDE ÜZERİ BERA KENT PARKI YAKINI BİNA,2,1,Doğalgaz (Kombi),280.0,3.800.000 TL,
GÜRSU ZAFER`DE SATILIK SIFIR 3 KATLI 3 DAİRELİ KOMPLE BİNA...,3,1,Doğalgaz (Kombi),115.0,9.200.000 TL,
SATILIK 4 KATLI MÜSTAKİL TRİBLEKS DİKKALDIRIM CADDESİ'NE 2.BİNA,3,1,Kalorifer,400.0,3.350.000 TL,
Kemerçeşme'de satılık 4 katlı kelepir bina,4,1,Doğalgaz (Kombi),124.0,2.650.000 TL,
GÜZEL KONUMDA MÜSTAKİL SIFIRDAN TADİLAT YAPILMIŞ BİNA,3,1,Doğalgaz (Kombi),121.0,3.350.000 TL,
KÖSESOY'DAN ÇARŞI MERKEZDE 3 YOLA CEPHELİ SATILIK BİNA,3,1,Doğalgaz (Kombi),100.0,2.700.000 TL,
"Beşevler de, yedi katlı,",7,2,Doğalgaz (Kombi),770.0,57.000.000 TL,
ORTABAGLAR MAH.SATİLİK BİNA(3 ADET DUKKAN VE 1ADET EV AYNİBİNADA,2,1,Klima,120.0,2.200.000 TL,
"ÖZHAN EMLAKTAN OVAAKÇA EĞİTİM MAH'DE 2,5 KATLI SATILIK BİNA",3,1,Doğalgaz Sobası,105.0,3.650.000 TL,
C21Cius; Merkezde Tabela Değeri Yüksek 4 Katlı Satılık Bina,4,1,Yok,100.0,6.000.000 TL,
REMAX ADVANTAGE'DEN ALTIPARMAK'DA SATILIK 5 KAT KÖŞE TARİHİ BİNA,5,1,Doğalgaz (Kombi),255.0,5.200.000 TL,
SAHİBİNDEN SATILIK BİNA,4,1,Doğalgaz (Kombi),90.0,5.500.000 TL,
DİALOG İDEAL'DEN SATILIK GÜRSU YENİ DOĞANDA 5 KATLI BİNA,5,1,Doğalgaz (Kombi),660.0,12.750.000 TL,
RECEP ORTAÇ'TAN MUTLULAR DA SATILIK 3 DAİRE 1 DÜKKAN VE ARSASI,4,1,Doğalgaz (Kombi),120.0,3.950.000 TL,
R.T. SAFİR'DEN YENİKARAMAN'DA ACİL SATILIK BİNA VE İMARLI ARSASI,3,1,Doğalgaz Sobası,117.0,3.750.000 TL,
3 DAİRE 1 DEPO KOMPLE BİNA SATILIK,3,1,Doğalgaz (Kombi),110.0,3.850.000 TL,
Komple satılık bina,3,1,Doğalgaz (Kombi),235.0,7.350.000 TL,
SATILIK PARK KARŞISI 4 KATLI BİNA,4,1,Doğalgaz (Kombi),90.0,7.150.000 TL,
YILDIRIM BELEDİYESİ ANKARA YOLU YAKIN SİNANDEDE 2 KAT NATAMAM 2,4,1,Doğalgaz (Kombi),100.0,4.300.000 TL,
GEZLER DEN SATILIK KOMPLE BİNA 3 ADET DAİRE 1 DÜKKAN CUHURİYETE,4,1,Doğalgaz (Kombi),100.0,7.250.000 TL,
Teyyareci Mehmet Ali caddesi üzerinde satılık komple bina,5,1,Doğalgaz (Kombi),1.45,13.990.000 TL,
RW RİSA'DAN BURSA TEKNİK ÜNİVERSİTESİ YAKINI SATILIK BİNA,2,1,Soba,125.0,3.750.000 TL,
Kanalboyunda Yatırımlık bina,3,1,Doğalgaz Sobası,100.0,5.650.000 TL,
"DİALOG CONCEPT KOMPLE SATILIK 3,5 KATLI BİNA",3,1,Doğalgaz (Kombi),410.0,2.700.000 TL,
DİALOG CONCEPT YUNUSEMRE 2 KATLI KÖŞE BİNA,2,1,Doğalgaz (Kombi),225.0,6.900.000 TL,
Inter World'den Köşe Başı 2 Daire 1 Dükkanlı Komple Satılık Bina,3,1,Soba,200.0,2.100.000 TL,
Doğalgaz Sobası Bu Fiyata Yok! Yok Satılık Lüx Kaçırılmayacak Fırsat!,3,1,Doğalgaz Sobası,105.0,57.000.000 TL,
ORDU EMLAK SATILIK MUSTAKİL EV CAGLAYANDA MH ARASA 255 M ACİL,2,1,Doğalgaz (Kombi),300.0,2.750.000 TL,
4 katlı müstakil bina,4,1,Doğalgaz (Kombi),92.0,7.000.000 TL,
OSMANGAZİ YEŞİLOVA MAH. 8 DAİRE 2 DÜKKAN 5 KATLI MÜSTAKİL EV,5,2,Doğalgaz Sobası,167.0,7.400.000 TL,
BERR GAYRİMENKULDEN OSMANİYE MAHALLESİNDE SATILIK BİNA,3,1,Doğalgaz (Kombi),185.0,3.000.000 TL,
YILDIRIM SAMANLI MERKEZDE SATILIK 2 KATLI KARGİR BİNA VE ARSASI,2,1,Doğalgaz (Kombi),150.0,2.200.000 TL,
BURSA OSMANGAZİ YENİBAĞLAR PAZARALANI YAKINI SATILIK 2KATLI BİNA,2,1,Doğalgaz (Kombi),220.0,2.750.000 TL,
DIALOG TAN GAYRİMENKUL'DEN HAMİDİYEDE SATILIK *KOMPLE BİNA,3,1,Doğalgaz (Kombi),400.0,3.500.000 TL,
ACİL SATILIK MÜSTAKİL İKİ KATLI EV YETİŞEN ALIR BU FİYATA KAÇMAZ,2,1,Soba,167.0,1.650.000 TL,
SAHİBİNDEN SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),86.0,5.000.000 TL,
"CB FOCUS'TAN MUHTEŞEM KONUM VE MANZARALI, EMSALSİZ PLAZA!",5,5 +,Klima,3.472,155.000.000 TL,
BAĞLARBAŞINDA SATILIK 2 KATLI BİNA,2,1,Doğalgaz (Kombi),120.0,1.450.000 TL,
ANADOLU MAHALLESİ'NDE KOMPLE SATILIK BİNA,3,1,Doğalgaz (Kombi),118.0,9.250.000 TL,
,,,,,,
BURSA MERKEZ OSMANGAZİ DE 3 KATLI MÜSTAKİLKÖŞE BİNA 2.650.000 TL,3,1,Doğalgaz (Kombi),119.0,2.650.000 TL,
ÇEKİRGEDE KOMPLE SATILIK APART OTEL,3,3,Doğalgaz (Kombi),185.0,17.000.000 TL,
CB AMBİANCEDAN VİŞNE TİCARET BÖLGESİNDE SATILIK KOMPLE BİNA,4,1,Doğalgaz (Kombi),112.0,9.750.000 TL,
Soba Satılık Kaçırılmayacak Fırsat! Yok Ferah Lüx,1,1,Soba,147.0,1.539.000 TL,
sahibinden cok temiz 4 katlı müstakil bina,4,1,Doğalgaz (Kombi),100.0,4.200.000 TL,
"SATILIK BİNA, YÜKSEK KİRA GETİRİLİ AYRI TAPU VE KAT MÜLKİYETLİ",4,1,Doğalgaz (Kombi),130.0,9.750.000 TL,
GEMLİK MERKEZDE 4 KATLI 5 DAİRELİ KOMPLE SATILIK BİNA,4,1,Doğalgaz (Kombi),450.0,6.750.000 TL,
Şirinevler Mahallesi 4 Katlı Bina,4,1,Soba,90.0,3.250.000 TL,
ÖZLİFE'DEN SATILIK MÜSTAKİL BİNA,3,1,Doğalgaz (Kombi),170.0,6.250.000 TL,
25.000 ₺ GETİRİLİ CADDE ÜZERİ 3 KATLI BİNA (detaylar açıklamada),3,1,Doğalgaz (Kombi),72.0,5.250.000 TL,
ECEM EMLAKTAN GÜLLÜK KANAL CADDE ÜZERİNDE 5 KATLI MÜSTAKİL BİNA,5,1,Doğalgaz (Kombi),500.0,6.500.000 TL,
AySu Emlak tan satılık bina 2.5 kat,3,1,Doğalgaz (Kombi),95.0,2.250.000 TL,
ÇÖZÜM EMLAKTAN ALANYURT ERT.GAZİ MAH. 2 KATLI BINA,2,1,Doğalgaz (Kombi),130.0,3.980.000 TL,
sahibinden satılık bina,2,1,Doğalgaz (Kombi),110.0,5.750.000 TL,
BURSA ALTIPARMAK'TA SATILIK 10 DAİRELİ SIFIR BİNA,6,2,Doğalgaz (Kombi),808.0,24.000.000 TL,
HÜDAVENDİGAR MH.SİNDE SATILIK 4 KATLI MÜSTAKİL BİNA,4,1,Doğalgaz (Kombi),100.0,8.500.000 TL,
Satılık bina,2,1,Doğalgaz Sobası,113.0,1.650.000 TL,
DİALOG RİMA'DAN YILDIRIM DEĞİRMENÖNÜ'NDE KOMPLE SATILIK BİNA,3,1,Doğalgaz Sobası,90.0,3.500.000 TL,
BURSA OSMANGAZİ DEMİRTAŞPAŞA MH.İNÖNÜ CD.SATILIK İŞ HANI,7,4,Klima,1.3,32.000.000 TL,
GÜRSU YENİDOĞAN MAH SATILIK 4.KAT MÜSTAKİL BİNA,4,3,Soba,130.0,3.650.000 TL,
BÜYÜKŞEHİR BELEDİYESİ YANI 4 KATLI BİNA CADDE ÜSTÜNDE FIRSAT,4,1,Soba,90.0,4.450.000 TL,
YENİŞEHİR ÇAYIR MAHALLESİNDE SATILIK TEK KATLI MÜSTAKİL EV,1,1,Soba,147.0,1.539.000 TL,
Gökdoğan Gayrimenkul satılık müstakil Bina,2,1,Doğalgaz Sobası,85.0,2.950.000 TL,
LUXER 'DEN GÖRÜKLEDE KİRACILI 13 DAİRELİK KOMPLE SATILIK BİNA,5,3,Doğalgaz Sobası,700.0,13.500.000 TL,
İNEGÖL KURŞUNLU MAH. SATILIK BİNA,3,1,Soba,225.0,2.500.000 TL,
SATILIK 3 KATLI BİNA,3,1,Doğalgaz (Kombi),105.0,3.155.000 TL,
AYKAR EMLAK'TAN KEMAL PAŞA MAH. 116 MT2 KOMPLE SATILIK BİNA,3,1,Doğalgaz (Kombi),116.0,3.800.000 TL,
FETHİYE DE ARSASI 144 M2 4 KATLI KOMBİLİ KÖŞE BİNA 12.500.000 TL,4,1,Doğalgaz (Kombi),144.0,12.500.000 TL,
Tabela değeri yüksek ana cadde üzerinde satılık komple bina,4,1,Doğalgaz (Kombi),97.0,13.450.000 TL,
DIALOG PİRAMİT'DEN SOĞANLI MAH.'DE SATILIK BİNA!!!,2,1,Doğalgaz (Kombi),220.0,3.700.000 TL,
SATILIK YATIRIMLIK 5 KATLI BİNA UZUNÇARŞIDA 85M2,5,1,Yok,85.0,16.000.000 TL,
Kira Geliri Olan Satılık Bina,4,1,Doğalgaz (Kombi),237.0,3.950.000 TL,
İDENOVA'dan 23 Nisan mahallesi'nde satılık 3 KATLI KOMPLE BİNA,3,2,Klima,1.3,52.000.000 TL,
Mİ'DEN ÜÇEVLERDE SATILIK 5 KATLI BİNA,5,1,Doğalgaz (Kombi),135.0,8.750.000 TL,
5 DAİRE KAT MÜLKİYETLİ 5+1 DAİRELER KOMPLE SATILIK,5,1,Doğalgaz (Kombi),150.0,15.500.000 TL,
VAROL EMLAK'TAN GENÇALİ MH. KUMSAZDA 3 KATLI BAHÇELİ 7+3 VİLLA,3,3,Soba,145.0,4.200.000 TL,
ASKER EMLAKTAN KONAK MAHALLESİNDE KOMPLE SATILIK BİNA,5,1,Doğalgaz (Kombi),144.0,16.000.000 TL,
YEŞİLYA CADDESİNDE SATILIK KOMPLE TİCARİ BİNA,3,1,Doğalgaz (Kombi),600.0,26.000.000 TL,
TRENDLİFE GAYRİMENKUL'DEN ERİKLİ CADDESİNDE SATILIK KOMPLE BİNA,6,1,Doğalgaz (Kombi),650.0,25.500.000 TL,
BURSA YILDIRIM ŞİRİNEVLER'DE SATILIK 2 KATLI BİNA,2,1,Doğalgaz (Kombi),90.0,2.299.000 TL,
3 katlı musakil ev,3,1,Doğalgaz (Kombi),120.0,3.850.000 TL,
süleymaniye mahallesinde satılik bina,5,1,Doğalgaz (Kombi),115.0,8.500.000 TL,
BLUE LİFE'DAN YILDIRIM SAMANLI'DA KOMPLE SATILIK ÜÇ KATLI BİNA,3,1,Doğalgaz (Kombi),145.0,3.540.000 TL,
3 katlı bina satılık,3,1,Doğalgaz (Kombi),115.0,6.800.000 TL,
"RW ERTEN'DEN TELEFERİK, ZÜMRÜTEVLER'DE SATILIK 4 KATLI BİNA",4,1,Doğalgaz (Kombi),100.0,3.750.000 TL,
DRAMALI YATIRIM'DAN OSMANGAZİ'DE SATILIK KOMPLE BİNA,4,1,Doğalgaz Sobası,90.0,2.700.000 TL,
Nilüfer Üçevler'de Komple Satılık Bina (3+1)+(7+1),3,1,Doğalgaz (Kombi),150.0,9.000.000 TL,
SATILIK MUDANYA Güzelyalı ÇAMLIBEL YAZLIK DENİZ MANZARALI,2,1,Doğalgaz (Kombi),174.0,12.600.000 TL,
ŞEHRİN MERKEZİNDE İÇ YENİLENMİŞ HİÇ KULLANILMAMIŞ SATILIK BİNA,3,1,Doğalgaz (Kombi),50.0,3.550.000 TL,
SATILIK !!! YILDIRIM MAHALLESİNDE 4 KATLI KOMPLE BİNA ...,4,1,Doğalgaz (Kombi),135.0,6.955.000 TL,
Gedelekte satılık bahçeli köy evi,2,2,Soba,146.0,753.000 TL,
,,,,,,
BURSA OSMANGAZİ YİĞİTALİ SARI KIZ KÜME EVLERİ 5+2 SATILIK VİLLA,2,1,Doğalgaz (Kombi),3.554,34.000.000 TL,
YILDIRIM MAH.BEYAZIT CADDESİ SATILIK 3 KATLI VE 3 DAİRE APARTMAN,3,1,Doğalgaz (Kombi),264.0,4.850.000 TL,
NİLÜFER KARAMAN'DA 5 KATLI SATILIK BİNA,5,1,Doğalgaz (Kombi),125.0,21.349.000 TL,
İLKNURdan TOPHANE KAVAKLIda 4 KATLI OTOPARKLI BİNA 13.000.000 TL,4,1,Doğalgaz (Kombi),500.0,13.000.000 TL,
ÖZLİFE'DEN BİNA 7 DAİRE 1 DÜKKAN 70 BİN KİRA GETİRİLİ,6,2,Doğalgaz (Kombi),250.0,14.500.000 TL,
acil satılık,2,1,Soba,100.0,1.400.000 TL,
